building_frac,largest_comp_frac,bbox_fill,touch_left,touch_right,touch_top,touch_bottom,aspect_bbox,image_id
0.61984130859375,0.9992555743303123,0.61984130859375,1,1,1,1,1.0,1549_left.jpg
0.098798828125,0.5322229910052387,0.13836159737417944,1,1,0,0,1.400437636761488,2148_right.jpg
0.26250732421875,0.9926062330850144,0.31940054657794675,1,1,0,1,1.2167300380228137,2487_right.jpg
0.00651123046875,0.3277090363704537,0.019656544811320755,1,1,0,1,3.018867924528302,2702_right.jpg
0.15288818359375,0.5422608306852115,0.34212740384615387,1,1,0,0,2.237762237762238,2024_left.jpg
0.15076171875,0.8194876279310792,0.40203125,1,1,0,0,2.6666666666666665,4153_right.jpg
0.05115966796875,0.7035075161059413,0.21400122549019607,1,1,0,0,4.183006535947713,4515_left.jpg
0.15083740234375,0.5963290872893838,0.2513956705729167,1,1,0,1,1.6666666666666667,184_right.jpg
0.0482861328125,0.5179997977550814,0.11885817307692308,1,1,0,0,2.4615384615384617,3727_left.jpg
0.00124267578125,1.0,0.7302725968436155,0,0,0,0,2.411764705882353,4666_right.jpg
0.0,0.0,0.0,0,0,0,0,0.0,2054_left.jpg
0.01979736328125,0.43889505487729685,0.36986863711001644,0,1,0,0,2.896551724137931,1190_left.jpg
0.07645263671875,0.8142423758582149,0.18819110576923076,1,1,0,1,2.4615384615384617,3028_right.jpg
0.10169921875,0.9879009026310736,0.31536073889015065,0,0,0,0,2.0313725490196077,3940_left.jpg
0.00479248046875,0.8227203260315843,0.2529639175257732,0,0,0,0,4.85,2808_right.jpg
0.076923828125,0.5078710168846008,0.27658005617977527,1,1,0,0,3.595505617977528,2320_right.jpg
0.2564111328125,1.0,0.6162955138925564,1,0,0,0,1.7174603174603174,4777_right.jpg
